time,type,id,xSpeed,ySpeed,yDistance,xDistance,Vx平均值,Vy平均值
17:40:42,左前,266,1.3m/s,0.0m/s,8.9m,0.3m,2.24,0
17:40:43,左前,268,2.6m/s,0.8m/s,32.9m,3.4m,2.04,0
17:40:43,左前,261,2.6m/s,0.1m/s,11.5m,3.0m,2.04,0
17:40:43,左前,260,1.7m/s,0.0m/s,3.0m,2.0m,2.04,0
17:40:43,左前,257,1.5m/s,2.1m/s,23.8m,2.1m,2.04,0
17:40:43,左前,266,1.2m/s,0.0m/s,8.9m,0.2m,2.04,0
17:40:43,右后,1047,4.0m/s,0.0m/s,-73.0m,-5.6m,2.04,0
17:40:43,右后,1021,2.5m/s,0.0m/s,-19.0m,-4.8m,2.04,0
17:40:43,右后,1043,2.0m/s,0.0m/s,-3.2m,-0.4m,2.04,0
17:40:43,右后,1020,1.8m/s,-0.2m/s,-12.4m,-4.4m,2.04,0
17:40:43,右后,1044,1.8m/s,0.0m/s,-47.6m,-7.8m,2.04,0
17:40:43,右前,529,5.9m/s,0.4m/s,83.0m,-7.8m,2.04,0
17:40:43,右前,532,2.8m/s,0.1m/s,69.9m,-10.2m,2.04,0
17:40:43,右前,528,1.5m/s,0.0m/s,8.9m,-0.1m,2.04,0
17:40:43,左后,768,-5.5m/s,-2.2m/s,-3.8m,11.2m,2.04,0
17:40:43,左后,794,2.2m/s,-0.2m/s,-2.4m,0.4m,2.04,0
17:40:43,左后,777,1.0m/s,0.0m/s,-24.6m,2.0m,2.04,0
17:40:43,右后,1029,0.5m/s,-1.0m/s,-40.8m,-5.8m,2.04,0
17:40:43,右前,536,2.0m/s,-0.2m/s,39.5m,-7.2m,2.04,0
17:40:43,左后,791,-7.5m/s,-1.2m/s,-2.4m,13.2m,2.04,0
17:40:44,左前,261,3.1m/s,0.0m/s,12.5m,2.8m,1.4,0
17:40:44,左前,260,2.2m/s,0.0m/s,3.2m,2.3m,1.4,0
17:40:44,左前,257,2.1m/s,1.2m/s,22.0m,3.6m,1.4,0
17:40:44,左前,266,1.2m/s,0.0m/s,8.0m,-0.1m,1.4,0
17:40:44,右后,1047,5.0m/s,-0.2m/s,-70.2m,-6.4m,1.4,0
17:40:44,右后,1021,2.8m/s,0.0m/s,-18.6m,-4.6m,1.4,0
17:40:44,右后,1043,2.5m/s,0.0m/s,-2.8m,-0.4m,1.4,0
17:40:44,右后,1020,2.2m/s,0.0m/s,-11.0m,-4.6m,1.4,0
17:40:44,右后,1044,1.8m/s,0.0m/s,-48.0m,-7.2m,1.4,0
17:40:44,右前,532,2.7m/s,0.3m/s,70.5m,-9.7m,1.4,0
17:40:44,右前,536,2.0m/s,-0.2m/s,39.6m,-7.3m,1.4,0
17:40:44,右前,528,1.1m/s,0.0m/s,7.9m,0.0m,1.4,0
17:40:44,左后,791,-13.0m/s,-1.2m/s,-2.0m,14.0m,1.4,0
17:40:44,左后,794,2.2m/s,0.0m/s,-2.0m,0.4m,1.4,0
17:40:44,左后,777,1.2m/s,-0.2m/s,-25.0m,2.2m,1.4,0
17:40:44,左后,780,-1.5m/s,-2.2m/s,5.8m,22.2m,1.4,0
17:40:44,前向,51,15.5m/s,4.5m/s,16.5m,10.6m,1.4,0
17:40:44,右前,514,2.0m/s,-0.5m/s,22.2m,-9.2m,1.4,0
17:40:45,左前,257,2.8m/s,-0.1m/s,23.6m,2.8m,1.25,0.01
17:40:45,左前,261,2.6m/s,0.0m/s,14.0m,3.5m,1.25,0.01
17:40:45,左前,260,2.2m/s,0.0m/s,3.7m,2.3m,1.25,0.01
17:40:45,左前,266,1.9m/s,0.0m/s,8.1m,0.2m,1.25,0.01
17:40:45,右后,1021,2.2m/s,0.0m/s,-17.6m,-3.8m,1.25,0.01
17:40:45,右后,1020,1.8m/s,0.0m/s,-10.4m,-4.2m,1.25,0.01
17:40:45,右后,1044,1.5m/s,0.0m/s,-47.8m,-7.2m,1.25,0.01
17:40:45,右后,1043,1.2m/s,0.0m/s,-2.4m,-0.4m,1.25,0.01
17:40:45,右前,532,2.8m/s,0.0m/s,71.9m,-9.1m,1.25,0.01
17:40:45,右前,528,1.8m/s,0.0m/s,8.0m,0.0m,1.25,0.01
17:40:45,右前,514,1.5m/s,0.1m/s,15.4m,-1.5m,1.25,0.01
17:40:45,前向,51,17.1m/s,3.1m/s,26.3m,11.6m,1.25,0.01
17:40:45,左后,780,-6.2m/s,-2.0m/s,-2.8m,21.4m,1.25,0.01
17:40:45,左后,794,2.0m/s,0.0m/s,-1.0m,1.0m,1.25,0.01
17:40:45,左后,777,1.5m/s,0.0m/s,-24.6m,2.0m,1.25,0.01
17:40:45,前向,53,1.6m/s,0.1m/s,12.0m,0.3m,1.25,0.01
17:40:45,左前,256,2.2m/s,0.0m/s,-17.2m,-3.4m,1.25,0.01
17:40:45,左前,255,2.0m/s,0.0m/s,-9.8m,-3.6m,1.25,0.01
17:40:45,左前,279,1.5m/s,0.0m/s,-47.6m,-7.2m,1.25,0.01
17:40:45,左前,278,1.5m/s,0.0m/s,-2.4m,-0.6m,1.25,0.01
17:40:45,右前,527,2.3m/s,1.5m/s,32.8m,-6.0m,1.25,0.01
17:40:45,左后,774,2.2m/s,1.5m/s,-11.8m,3.2m,1.25,0.01
17:40:46,左前,257,2.9m/s,-0.5m/s,25.6m,2.8m,1.42,0
17:40:46,左前,261,2.7m/s,0.0m/s,15.7m,2.6m,1.42,0
17:40:46,左前,260,2.4m/s,0.1m/s,4.3m,2.4m,1.42,0
17:40:46,右后,1021,2.2m/s,0.0m/s,-16.4m,-4.0m,1.42,0
17:40:46,右后,1043,1.2m/s,0.0m/s,-2.6m,-0.4m,1.42,0
17:40:46,右后,1020,0.0m/s,0.0m/s,-11.4m,-3.8m,1.42,0
17:40:46,右前,532,2.7m/s,0.0m/s,73.5m,-8.6m,1.42,0
17:40:46,右前,528,2.0m/s,0.0m/s,8.9m,0.0m,1.42,0
17:40:46,右前,514,1.8m/s,0.0m/s,16.3m,-0.4m,1.42,0
17:40:46,前向,53,1.9m/s,0.0m/s,12.6m,0.0m,1.42,0
17:40:46,左后,774,2.0m/s,-0.2m/s,-12.4m,2.0m,1.42,0
17:40:46,左后,777,1.8m/s,0.0m/s,-24.0m,2.6m,1.42,0
17:40:46,左后,794,1.5m/s,-0.5m/s,-1.2m,0.2m,1.42,0
17:40:46,左前,274,2.4m/s,1.2m/s,36.2m,3.2m,1.42,0
17:40:46,左前,262,-5.6m/s,-2.3m/s,4.1m,13.8m,1.42,0
17:40:46,前向,32,3.5m/s,-0.8m/s,40.2m,-6.9m,1.42,0
17:40:46,右后,1036,1.0m/s,-1.8m/s,-12.6m,-7.6m,1.42,0
17:40:46,右前,535,1.2m/s,-4.0m/s,25.7m,-10.1m,1.42,0
17:40:47,左前,262,-7.0m/s,-1.9m/s,-0.8m,13.1m,1.68,0.01
17:40:47,左前,257,2.7m/s,-0.2m/s,26.6m,3.1m,1.68,0.01
17:40:47,左前,261,2.7m/s,0.0m/s,17.1m,3.3m,1.68,0.01
17:40:47,左前,260,2.6m/s,0.1m/s,5.0m,2.3m,1.68,0.01
17:40:47,左前,275,2.6m/s,-0.5m/s,37.2m,3.2m,1.68,0.01
17:40:47,右后,1036,2.0m/s,-0.2m/s,-11.6m,-8.2m,1.68,0.01
17:40:47,右后,1021,1.5m/s,0.0m/s,-15.8m,-3.8m,1.68,0.01
17:40:47,右后,1043,1.5m/s,0.0m/s,-2.8m,-0.4m,1.68,0.01
17:40:47,右前,532,2.7m/s,-0.1m/s,74.9m,-9.2m,1.68,0.01
17:40:47,右前,528,1.7m/s,0.0m/s,9.1m,-0.2m,1.68,0.01
17:40:47,右前,535,1.1m/s,-4.1m/s,25.6m,-10.3m,1.68,0.01
17:40:47,前向,32,3.5m/s,-0.8m/s,40.5m,-7.0m,1.68,0.01
17:40:47,前向,53,1.9m/s,0.0m/s,13.1m,0.0m,1.68,0.01
17:40:47,左后,774,2.5m/s,0.0m/s,-11.4m,2.6m,1.68,0.01
17:40:47,左后,777,2.2m/s,0.0m/s,-23.2m,2.6m,1.68,0.01
17:40:47,左后,794,2.0m/s,-0.8m/s,-0.2m,0.0m,1.68,0.01
17:40:47,右后,1030,2.5m/s,0.0m/s,-33.4m,-4.2m,1.68,0.01
17:40:47,右后,1048,2.0m/s,-0.8m/s,-24.2m,-4.0m,1.68,0.01
17:40:47,右前,537,2.9m/s,-0.4m/s,44.3m,-8.7m,1.68,0.01
17:40:47,左前,274,-10.0m/s,-0.5m/s,2.0m,23.1m,1.68,0.01
17:40:47,左前,276,-8.6m/s,1.1m/s,-6.9m,20.2m,1.68,0.01
17:40:48,左前,276,-9.0m/s,0.0m/s,-10.4m,19.9m,2.09,0
17:40:48,左前,274,3.1m/s,0.0m/s,38.3m,2.8m,2.09,0
17:40:48,左前,257,3.1m/s,-0.2m/s,28.5m,2.7m,2.09,0
17:40:48,左前,260,2.8m/s,0.1m/s,6.1m,2.4m,2.09,0
17:40:48,左前,261,2.2m/s,0.0m/s,17.7m,3.1m,2.09,0
17:40:48,右后,1036,2.8m/s,0.0m/s,-11.0m,-7.0m,2.09,0
17:40:48,右后,1043,1.8m/s,0.0m/s,-3.0m,-0.6m,2.09,0
17:40:48,右后,1021,1.0m/s,0.0m/s,-16.0m,-3.6m,2.09,0
17:40:48,右前,537,3.3m/s,0.0m/s,45.9m,-8.6m,2.09,0
17:40:48,右前,532,2.7m/s,-0.2m/s,76.0m,-9.1m,2.09,0
17:40:48,右前,535,1.8m/s,-2.8m/s,26.4m,-11.9m,2.09,0
17:40:48,右前,528,2.2m/s,0.0m/s,9.3m,0.0m,2.09,0
17:40:48,左后,774,2.5m/s,0.0m/s,-10.6m,2.6m,2.09,0
17:40:48,左后,794,2.0m/s,-0.2m/s,-0.4m,0.8m,2.09,0
17:40:48,左后,777,1.8m/s,0.0m/s,-23.4m,2.4m,2.09,0
17:40:48,右后,1030,2.2m/s,-2.2m/s,-9.8m,-4.4m,2.09,0
17:40:48,左前,270,1.1m/s,-0.8m/s,9.6m,0.3m,2.09,0
17:40:48,前向,22,2.4m/s,0.1m/s,8.9m,4.6m,2.09,0
17:40:48,左前,284,-5.2m/s,2.6m/s,-2.4m,16.2m,2.09,0
17:40:48,前向,40,2.2m/s,-1.5m/s,12.8m,1.6m,2.09,0
17:40:48,左前,279,-1.0m/s,-3.7m/s,16.9m,25.5m,2.09,0
17:40:48,左前,273,-4.0m/s,-2.1m/s,2.6m,19.5m,2.09,0
17:40:49,左前,284,-11.4m/s,1.9m/s,-10.1m,16.6m,2.49,0
17:40:49,左前,273,-5.2m/s,-1.6m/s,-1.1m,19.3m,2.49,0
17:40:49,左前,257,3.1m/s,0.0m/s,28.8m,2.7m,2.49,0
17:40:49,左前,260,2.8m/s,0.2m/s,6.8m,2.6m,2.49,0
17:40:49,左前,270,2.2m/s,-1.1m/s,9.2m,-0.5m,2.49,0
17:40:49,左前,261,2.5m/s,0.0m/s,17.7m,3.4m,2.49,0
17:40:49,右后,1043,2.2m/s,0.0m/s,-3.0m,-0.2m,2.49,0
17:40:49,右后,1021,1.2m/s,0.0m/s,-17.0m,-3.6m,2.49,0
17:40:49,右前,535,2.6m/s,-1.0m/s,27.6m,-12.0m,2.49,0
17:40:49,右前,532,2.6m/s,-0.3m/s,76.4m,-9.5m,2.49,0
17:40:49,右前,528,2.5m/s,0.0m/s,9.8m,0.0m,2.49,0
17:40:49,前向,22,2.5m/s,-0.1m/s,9.3m,4.0m,2.49,0
17:40:49,前向,40,2.6m/s,1.7m/s,14.4m,1.6m,2.49,0
17:40:49,左后,777,3.0m/s,0.0m/s,-21.6m,3.0m,2.49,0
17:40:49,左后,794,2.2m/s,-0.2m/s,-1.6m,0.4m,2.49,0
17:40:49,左后,774,1.2m/s,0.0m/s,-11.8m,2.6m,2.49,0
17:40:49,右前,524,3.8m/s,-6.8m/s,36.7m,-9.5m,2.49,0
17:40:49,左前,274,3.3m/s,0.0m/s,27.4m,0.4m,2.49,0
17:40:49,右后,1036,2.5m/s,0.0m/s,-10.4m,-7.6m,2.49,0
17:40:49,右前,527,3.2m/s,-0.2m/s,37.5m,-8.2m,2.49,0
17:40:49,右前,512,2.9m/s,6.7m/s,67.1m,-6.8m,2.49,0
17:40:49,右前,521,3.2m/s,-0.2m/s,18.7m,3.3m,2.49,0
17:40:49,前向,31,2.4m/s,-0.1m/s,13.5m,-0.2m,2.49,0
17:40:50,左前,273,-7.3m/s,-0.7m/s,-8.1m,18.6m,2.5,0
17:40:50,左前,274,3.8m/s,0.0m/s,28.3m,0.7m,2.5,0
17:40:50,左前,261,3.5m/s,-0.1m/s,18.5m,3.3m,2.5,0
17:40:50,左前,260,2.9m/s,0.1m/s,7.4m,2.6m,2.5,0
17:40:50,左前,270,2.3m/s,-0.1m/s,9.9m,0.4m,2.5,0
17:40:50,右后,1050,2.8m/s,-2.0m/s,-25.6m,13.6m,2.5,0
17:40:50,右后,1043,2.8m/s,0.0m/s,-2.4m,-0.6m,2.5,0
17:40:50,右后,1021,1.5m/s,0.0m/s,-17.6m,-3.2m,2.5,0
17:40:50,右前,527,3.8m/s,0.4m/s,38.3m,-7.8m,2.5,0
17:40:50,右前,521,3.3m/s,-0.1m/s,19.0m,3.7m,2.5,0
17:40:50,右前,512,3.1m/s,3.2m/s,67.3m,-6.0m,2.5,0
17:40:50,右前,532,2.6m/s,-0.4m/s,76.6m,-11.5m,2.5,0
17:40:50,右前,535,2.4m/s,0.0m/s,16.7m,-1.2m,2.5,0
17:40:50,前向,31,2.5m/s,-0.2m/s,13.5m,-0.2m,2.5,0
17:40:50,前向,40,3.0m/s,1.2m/s,15.6m,3.7m,2.5,0
17:40:50,左后,777,3.0m/s,0.0m/s,-20.8m,3.0m,2.5,0
17:40:50,左后,794,2.8m/s,0.0m/s,-1.4m,1.2m,2.5,0
17:40:50,左前,264,-14.3m/s,-1.8m/s,6.1m,14.3m,2.5,0
17:40:50,左前,280,-8.7m/s,-2.8m/s,17.3m,25.8m,2.5,0
17:40:50,右前,514,4.1m/s,-1.0m/s,29.5m,-7.3m,2.5,0
17:40:50,右前,524,3.7m/s,-1.8m/s,48.2m,-9.2m,2.5,0
17:40:50,左前,268,-12.9m/s,0.5m/s,-4.0m,13.8m,2.5,0
17:40:50,左前,255,-9.1m/s,-0.3m/s,7.9m,24.8m,2.5,0
17:40:51,左前,268,-13.6m/s,0.0m/s,-5.9m,13.6m,2.39,0
17:40:51,左前,255,-9.0m/s,-0.3m/s,7.6m,24.8m,2.39,0
17:40:51,左前,261,3.6m/s,-0.1m/s,19.6m,2.9m,2.39,0
17:40:51,左前,260,3.0m/s,0.1m/s,7.9m,2.7m,2.39,0
17:40:51,左前,270,2.8m/s,0.0m/s,11.0m,0.1m,2.39,0
17:40:51,右后,1043,2.2m/s,0.0m/s,-2.6m,-0.6m,2.39,0
17:40:51,右后,1021,1.2m/s,0.0m/s,-19.0m,-4.0m,2.39,0
17:40:51,右前,524,3.2m/s,-0.7m/s,48.4m,-9.0m,2.39,0
17:40:51,右前,535,3.2m/s,0.2m/s,17.4m,-0.5m,2.39,0
17:40:51,右前,532,2.5m/s,-0.4m/s,76.6m,-11.5m,2.39,0
17:40:51,右前,512,2.4m/s,1.0m/s,67.3m,-5.8m,2.39,0
17:40:51,前向,31,3.1m/s,0.0m/s,14.0m,0.0m,2.39,0
17:40:51,前向,40,3.2m/s,0.2m/s,16.2m,3.4m,2.39,0
17:40:51,左后,777,2.8m/s,0.0m/s,-21.2m,3.0m,2.39,0
17:40:51,左后,794,2.2m/s,0.0m/s,-2.4m,0.6m,2.39,0
17:40:51,前向,8,3.0m/s,-0.4m/s,13.9m,5.2m,2.39,0
17:40:51,前向,7,1.5m/s,-0.1m/s,6.8m,0.3m,2.39,0
17:40:51,左前,283,-6.7m/s,-1.9m/s,32.0m,27.1m,2.39,0
17:40:51,右前,536,4.1m/s,-1.0m/s,33.5m,-11.1m,2.39,0
17:40:51,左前,258,3.5m/s,0.1m/s,30.2m,0.7m,2.39,0
17:40:51,右前,525,2.3m/s,0.2m/s,9.5m,1.0m,2.39,0
17:40:51,左前,280,4.1m/s,-0.2m/s,43.2m,3.7m,2.39,0
17:40:51,左前,266,-9.4m/s,-5.6m/s,25.2m,17.1m,2.39,0
17:40:51,右前,540,2.9m/s,-1.2m/s,39.4m,-8.3m,2.39,0
17:40:51,左前,286,-6.0m/s,-2.1m/s,17.6m,27.1m,2.39,0
17:40:51,左前,259,3.1m/s,-1.3m/s,13.0m,0.5m,2.39,0
17:40:51,右后,1046,4.0m/s,0.0m/s,-53.2m,-6.4m,2.39,0
17:40:51,左前,284,-5.1m/s,-1.4m/s,-0.7m,23.2m,2.39,0
17:40:52,左后,794,2.8m/s,0.0m/s,-2.6m,0.8m,2.34,0
17:40:52,左后,777,1.5m/s,0.0m/s,-22.4m,3.2m,2.34,0
17:40:52,左前,266,-10.6m/s,-4.1m/s,19.2m,15.8m,2.34,0
17:40:52,左前,283,-7.0m/s,-1.5m/s,24.1m,26.3m,2.34,0
17:40:52,左前,286,-5.5m/s,-1.8m/s,14.6m,26.2m,2.34,0
17:40:52,左前,284,-5.4m/s,-1.4m/s,-1.8m,23.0m,2.34,0
17:40:52,左前,280,4.7m/s,0.0m/s,44.4m,3.8m,2.34,0
17:40:52,左前,258,3.4m/s,-0.1m/s,30.8m,0.9m,2.34,0
17:40:52,左前,259,3.3m/s,-0.1m/s,13.1m,0.5m,2.34,0
17:40:52,左前,260,2.9m/s,0.0m/s,8.5m,2.8m,2.34,0
17:40:52,右后,1046,3.8m/s,0.0m/s,-53.2m,-6.4m,2.34,0
17:40:52,右后,1021,2.2m/s,0.0m/s,-19.0m,-4.0m,2.34,0
17:40:52,右后,1043,2.2m/s,0.0m/s,-3.2m,-0.8m,2.34,0
17:40:52,右后,1050,0.8m/s,-0.2m/s,-35.6m,-3.6m,2.34,0
17:40:52,右前,525,3.4m/s,0.0m/s,10.2m,0.2m,2.34,0
17:40:52,右前,540,3.0m/s,-0.6m/s,39.7m,-8.6m,2.34,0
17:40:52,右前,512,1.8m/s,0.2m/s,66.7m,-6.1m,2.34,0
17:40:52,前向,7,25.0m/s,0.0m/s,15.1m,0.1m,2.34,0
17:40:52,前向,8,3.5m/s,0.0m/s,14.7m,5.1m,2.34,0
17:40:52,前向,31,3.4m/s,0.0m/s,15.0m,0.0m,2.34,0
17:40:52,前向,40,3.4m/s,0.0m/s,17.4m,2.9m,2.34,0
17:40:52,前向,25,3.4m/s,-0.4m/s,6.7m,0.1m,2.34,0
17:40:52,右前,534,3.1m/s,1.6m/s,20.7m,-9.9m,2.34,0
17:40:52,前向,33,3.2m/s,0.3m/s,5.3m,2.6m,2.34,0
17:40:52,左前,279,-6.0m/s,-3.4m/s,32.7m,26.4m,2.34,0
17:40:52,左前,281,-10.6m/s,-2.3m/s,20.6m,21.3m,2.34,0
17:40:52,左前,272,-6.9m/s,-0.7m/s,3.6m,22.8m,2.34,0
17:40:52,左前,256,3.5m/s,0.2m/s,10.7m,0.7m,2.34,0
17:40:52,右后,1020,2.5m/s,-0.8m/s,-10.0m,-4.2m,2.34,0
17:40:52,左前,278,3.5m/s,1.1m/s,40.1m,-7.2m,2.34,0
17:40:52,左前,274,-9.9m/s,-4.4m/s,25.8m,17.6m,2.34,0
17:40:52,右后,1044,0.8m/s,-2.2m/s,-44.0m,-4.0m,2.34,0
17:40:52,右前,518,3.2m/s,-0.4m/s,31.6m,-7.0m,2.34,0
17:40:52,左前,268,-9.9m/s,-1.0m/s,16.2m,25.6m,2.34,0
17:40:52,左前,262,-11.5m/s,-2.2m/s,19.6m,17.9m,2.34,0
17:40:53,左后,777,2.2m/s,0.0m/s,-23.2m,3.2m,2.83,-0.01
17:40:53,左后,794,1.8m/s,0.0m/s,-3.4m,1.2m,2.83,-0.01
17:40:53,左前,266,-12.3m/s,-1.8m/s,2.8m,15.6m,2.83,-0.01
17:40:53,左前,262,-11.6m/s,-2.0m/s,19.1m,17.9m,2.83,-0.01
17:40:53,左前,284,-7.8m/s,-1.4m/s,-9.7m,21.8m,2.83,-0.01
17:40:53,左前,279,-6.4m/s,-2.1m/s,26.0m,26.1m,2.83,-0.01
17:40:53,左前,259,3.7m/s,0.5m/s,14.5m,1.3m,2.83,-0.01
17:40:53,左前,256,3.6m/s,0.0m/s,11.5m,0.3m,2.83,-0.01
17:40:53,左前,260,3.2m/s,0.0m/s,9.3m,2.6m,2.83,-0.01
17:40:53,右后,1046,5.0m/s,0.0m/s,-50.6m,-6.0m,2.83,-0.01
17:40:53,右后,1021,2.2m/s,0.0m/s,-19.0m,-3.8m,2.83,-0.01
17:40:53,右后,1043,2.0m/s,0.0m/s,-3.2m,-0.4m,2.83,-0.01
17:40:53,右前,525,3.6m/s,0.0m/s,11.7m,0.0m,2.83,-0.01
17:40:53,右前,534,3.6m/s,0.0m/s,22.4m,-9.6m,2.83,-0.01
17:40:53,右前,540,3.1m/s,0.2m/s,40.7m,-7.5m,2.83,-0.01
17:40:53,右前,523,2.6m/s,-1.5m/s,49.7m,-6.3m,2.83,-0.01
17:40:53,右前,512,2.1m/s,0.0m/s,66.6m,-6.0m,2.83,-0.01
17:40:53,前向,8,3.5m/s,0.0m/s,15.8m,5.2m,2.83,-0.01
17:40:53,前向,25,3.6m/s,0.0m/s,8.2m,0.3m,2.83,-0.01
17:40:53,前向,33,3.1m/s,0.0m/s,5.7m,2.8m,2.83,-0.01
17:40:53,前向,40,3.5m/s,0.0m/s,18.7m,3.2m,2.83,-0.01
17:40:53,左后,770,-5.0m/s,-4.0m/s,3.6m,15.2m,2.83,-0.01
17:40:53,右后,1041,1.5m/s,-0.2m/s,-44.6m,-3.6m,2.83,-0.01
17:40:53,左前,270,4.8m/s,2.6m/s,47.4m,5.1m,2.83,-0.01
17:40:53,左前,282,-10.6m/s,-3.4m/s,29.8m,22.8m,2.83,-0.01
17:40:53,左前,280,-7.6m/s,-1.5m/s,11.1m,24.7m,2.83,-0.01
17:40:53,前向,29,2.7m/s,-0.5m/s,37.2m,-5.7m,2.83,-0.01
17:40:53,左前,275,3.4m/s,2.0m/s,32.8m,4.6m,2.83,-0.01
17:40:53,左前,278,-10.5m/s,-4.6m/s,29.5m,17.6m,2.83,-0.01
17:40:53,右前,532,3.4m/s,2.1m/s,32.2m,-6.7m,2.83,-0.01
17:40:53,左前,264,-12.5m/s,-1.9m/s,8.6m,16.9m,2.83,-0.01
17:40:53,右后,1050,-4.0m/s,0.2m/s,-13.0m,-4.0m,2.83,-0.01
17:40:53,左后,784,-12.8m/s,-1.8m/s,-0.2m,19.8m,2.83,-0.01
17:40:54,左后,784,-12.8m/s,-1.8m/s,-1.0m,19.8m,3.42,-0.01
17:40:54,左后,794,2.2m/s,0.0m/s,-3.4m,0.8m,3.42,-0.01
17:40:54,左后,777,1.2m/s,0.0m/s,-25.0m,2.8m,3.42,-0.01
17:40:54,左前,266,-14.0m/s,-0.7m/s,-10.0m,15.1m,3.42,-0.01
17:40:54,左前,264,-12.2m/s,-1.6m/s,3.9m,16.5m,3.42,-0.01
17:40:54,左前,279,-11.7m/s,-1.3m/s,-0.8m,19.5m,3.42,-0.01
17:40:54,左前,282,-11.0m/s,-2.5m/s,19.6m,22.1m,3.42,-0.01
17:40:54,左前,270,4.8m/s,1.4m/s,48.9m,6.0m,3.42,-0.01
17:40:54,左前,275,3.7m/s,1.3m/s,33.1m,5.1m,3.42,-0.01
17:40:54,左前,260,3.5m/s,0.0m/s,9.9m,2.5m,3.42,-0.01
17:40:54,左前,256,3.4m/s,0.0m/s,12.2m,0.1m,3.42,-0.01
17:40:54,右后,1043,2.8m/s,0.0m/s,-3.4m,-0.4m,3.42,-0.01
17:40:54,右后,1021,2.2m/s,0.0m/s,-19.4m,-4.2m,3.42,-0.01
17:40:54,右后,1041,1.8m/s,0.0m/s,-45.4m,-3.6m,3.42,-0.01
17:40:54,右前,532,3.3m/s,1.2m/s,32.2m,-6.4m,3.42,-0.01
17:40:54,右前,525,3.4m/s,0.0m/s,12.2m,0.0m,3.42,-0.01
17:40:54,右前,512,2.5m/s,0.2m/s,66.1m,-5.2m,3.42,-0.01
17:40:54,右前,523,2.2m/s,0.2m/s,49.4m,-5.5m,3.42,-0.01
17:40:54,前向,25,3.4m/s,0.0m/s,8.9m,0.1m,3.42,-0.01
17:40:54,前向,33,3.4m/s,0.1m/s,6.1m,3.2m,3.42,-0.01
17:40:54,前向,34,3.3m/s,0.3m/s,16.4m,0.2m,3.42,-0.01
17:40:54,前向,40,3.5m/s,0.0m/s,18.8m,3.7m,3.42,-0.01
17:40:54,左前,278,-13.5m/s,-1.2m/s,21.2m,17.5m,3.42,-0.01
17:40:54,右前,529,3.3m/s,0.0m/s,19.9m,-0.7m,3.42,-0.01
17:40:54,左前,281,-9.8m/s,-1.3m/s,14.7m,25.3m,3.42,-0.01
17:40:54,左前,255,-7.2m/s,-1.7m/s,26.2m,27.4m,3.42,-0.01
17:40:54,右后,1047,2.5m/s,1.5m/s,-28.4m,-4.0m,3.42,-0.01
17:40:54,前向,15,2.4m/s,0.9m/s,36.6m,-4.4m,3.42,-0.01
17:40:54,左后,778,-5.0m/s,0.0m/s,1.8m,16.8m,3.42,-0.01
17:40:54,左前,284,2.1m/s,0.2m/s,48.7m,-5.2m,3.42,-0.01
17:40:54,右后,1024,4.2m/s,-0.5m/s,-38.2m,-3.0m,3.42,-0.01
17:40:54,左后,773,-6.8m/s,0.2m/s,-15.4m,21.6m,3.42,-0.01
17:40:54,左后,767,-12.0m/s,-1.0m/s,-1.6m,19.4m,3.42,-0.01
17:40:55,左后,767,-11.8m/s,-1.2m/s,-1.8m,19.2m,3.31,0
17:40:55,左后,784,-11.5m/s,-1.8m/s,-15.0m,18.6m,3.31,0
17:40:55,左后,778,-10.2m/s,0.0m/s,-9.0m,15.4m,3.31,0
17:40:55,左后,773,-7.0m/s,0.0m/s,-19.6m,21.4m,3.31,0
17:40:55,左后,794,2.8m/s,0.2m/s,-3.6m,0.4m,3.31,0
17:40:55,左后,777,0.8m/s,-0.2m/s,-30.8m,2.4m,3.31,0
17:40:55,左前,278,-13.9m/s,-1.5m/s,5.4m,15.7m,3.31,0
17:40:55,左前,282,-11.2m/s,-1.8m/s,4.6m,20.7m,3.31,0
17:40:55,左前,281,-9.0m/s,-0.1m/s,5.2m,25.2m,3.31,0
17:40:55,左前,258,-7.0m/s,0.1m/s,-1.6m,18.9m,3.31,0
17:40:55,左前,275,4.4m/s,0.9m/s,34.0m,5.8m,3.31,0
17:40:55,左前,260,3.5m/s,0.0m/s,9.6m,3.0m,3.31,0
17:40:55,左前,256,3.1m/s,0.0m/s,12.2m,0.5m,3.31,0
17:40:55,右后,1024,4.8m/s,0.0m/s,-37.8m,-2.6m,3.31,0
17:40:55,右后,1043,2.8m/s,0.0m/s,-3.8m,-0.2m,3.31,0
17:40:55,右后,1021,2.2m/s,-0.2m/s,-20.4m,-4.2m,3.31,0
17:40:55,右后,1047,2.0m/s,0.2m/s,-29.0m,-3.8m,3.31,0
17:40:55,右前,529,3.3m/s,0.0m/s,19.6m,-0.1m,3.31,0
17:40:55,右前,525,3.2m/s,0.0m/s,11.8m,0.1m,3.31,0
17:40:55,右前,532,2.5m/s,0.8m/s,31.5m,-5.8m,3.31,0
17:40:55,右前,523,2.1m/s,0.4m/s,47.8m,-4.8m,3.31,0
17:40:55,前向,25,3.1m/s,0.0m/s,8.7m,0.3m,3.31,0
17:40:55,前向,33,3.3m/s,0.0m/s,6.2m,2.8m,3.31,0
17:40:55,前向,40,3.7m/s,0.2m/s,18.8m,4.3m,3.31,0
17:40:55,左前,277,-8.5m/s,-0.5m/s,28.9m,28.4m,3.31,0
